STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20240825;-999;-999;-999;    1;   0.0;   0;    4.117;   0;   6.1;  14.6; 1007.82;   20.2;   62.04;   25.9;   13.4;   10.5;eor
        403;20240826;-999;-999;-999;    1;   0.0;   0;    8.867;   0;   3.7;  12.5; 1013.24;   18.1;   64.54;   25.7;   11.0;    8.0;eor
        403;20240827;-999;-999;-999;    1;   0.0;   0;   13.133;   0;   1.1;  13.4; 1014.25;   19.2;   65.13;   27.0;   11.6;    8.6;eor
        403;20240828;-999;-999;-999;    1;   0.0;   0;   12.800;   0;   0.5;  17.1; 1010.30;   22.6;   62.67;   30.5;   15.0;   10.8;eor
        403;20240829;-999;-999;-999;    1;   0.0;   0;   12.233;   0;   2.0;  19.5; 1007.29;   25.3;   65.58;   34.1;   18.8;   15.3;eor
        403;20240830;-999;-999;-999;    1;   0.0;   6;    9.300;   0;   5.8;  18.4; 1010.43;   22.2;   69.50;   28.6;   16.0;   15.3;eor
        403;20240831;-999;-999;-999;    1;   0.0;   0;   10.767;   0;   5.4;  13.8; 1015.47;   19.2;   63.50;   24.3;   15.4;   12.8;eor
        403;20240901;-999;-999;-999;    1;   0.0;   0;   10.800;   0;   4.5;  13.5; 1011.68;   19.4;   61.96;   26.1;   14.3;   10.0;eor
        403;20240902;-999;-999;-999;    1;   0.0;   0;   11.750;   0;   4.1;  14.2; 1006.56;   19.8;   64.08;   27.3;   11.7;    7.6;eor
        403;20240903;-999;-999;-999;    1;   0.0;   0;   11.333;   0;   2.5;  19.7; 1005.67;   24.1;   68.21;   32.4;   17.0;   13.8;eor
        403;20240904;-999;-999;-999;    1;   0.0;   0;   12.100;   0;   1.0;  16.7; 1005.24;   25.6;   55.46;   34.1;   18.3;   15.1;eor
        403;20240905;-999;-999;-999;    1;   0.0;   0;   12.350;   0;   0.2;  13.7; 1005.70;   25.2;   44.04;   31.7;   19.6;   15.9;eor
        403;20240906;-999;-999;-999;    1;   0.0;   0;   11.967;   0;   0.8;  12.5; 1005.71;   22.8;   46.88;   29.9;   16.5;   12.3;eor
        403;20240907;-999;-999;-999;    1;   0.0;   0;   11.683;   0;   1.8;  15.4; 1004.69;   23.2;   57.04;   31.7;   15.1;   11.0;eor
        403;20240908;-999;-999;-999;    1;   2.3;   6;   11.267;   0;   3.9;  17.3;  999.13;   24.5;   58.63;   32.5;   17.6;   13.9;eor
        403;20240909;-999;-999;-999;    1;   8.3;   6;    2.117;   0;   6.7;  18.2;  992.43;   17.9;   88.88;   22.8;   13.7;   11.6;eor
        403;20240910;-999;-999;-999;    1;   0.2;   6;    4.217;   0;   5.9;  13.5;  998.42;   16.4;   72.88;   18.9;   14.4;   11.5;eor
        403;20240911;-999;-999;-999;    1;   0.4;   6;    1.033;   0;   7.1;  12.2;  995.34;   14.3;   74.54;   16.3;   10.2;    6.9;eor
